,BBL,KBANK,SCB,TMB,CIMBT,PTT,PTTEP,TOP,THAI,SSP,ADVANC,AOT,INTUCH,TRUE,HANA,CPF,MCP,TU,SAWAD,THCOM,STA,SANKO,TKC,TKN,TPIPL,AP,LH,PF,QH,RATCH,FSS,MFC,TISCO,THAI,THREL,BEM,BGRIM,BTS,CGD,EA,BDMS,CHG,GMCO,HQ,KCE,ITD,SLP,SYNTEC,VNG,X1X
2021-07-16,4484627,15613845,1813308,18709449,1210856,11618218,5352651,14758965,4817867,10693135,18929321,14441703,19266033,15239638,4443715,11787450,19218160,8828059,17449222,3146767,15446278,15279703,13191965,11528619,10031178,7001639,1946539,3107555,1126819,12141795,17372237,1794024,1187347,4817867,10608180,10759177,6679256,14314157,12329374,10049511,7755471,8262321,6929847,19874392,6649914,8344597,15014139,14339316,18848002,12539466
2021-07-19,4481251,15620900,1814502,18703430,1207758,11616502,5353191,14760798,4817013,10694992,18934117,14433932,19251600,15245201,4443226,11789237,19219433,8823454,17449406,3145855,15442628,15277018,13198032,11532210,10029172,6997829,1947473,3105115,1125543,12139485,17360734,1792648,1187501,4817013,10608123,10761946,6676368,14315124,12332453,10045108,7755243,8262832,6925558,19884512,6650159,8343018,15014685,14341068,18851990,12545825
2021-07-20,4485166,15620249,1813986,18706410,1210315,11616865,5354721,14765934,4818439,10695202,18933334,14444532,19253922,15236968,4445926,11794883,19218049,8822835,17461881,3144307,15444236,15275154,13196793,11523552,10031617,6994423,1944451,3104814,1126693,12145085,17358533,1792140,1188705,4818439,10605479,10758888,6680945,14313667,12327866,10046859,7752646,8262634,6930578,19885143,6651354,8344065,15016231,14345742,18847323,12542182
2021-07-21,4484196,15625458,1816426,18714241,1208331,11612253,5357957,14765076,4818490,10695462,18923493,14447784,19255178,15244909,4446555,11792065,19214385,8821383,17457000,3143425,15441053,15283276,13188012,11526956,10032335,6998439,1948319,3105245,1125277,12131230,17363189,1794021,1189551,4818490,10609594,10762085,6677956,14315871,12335339,10045960,7757720,8260437,6932333,19881056,6651851,8345153,15020587,14347748,18853237,12545638
2021-07-22,4486964,15621617,1815355,18711101,1208898,11614917,5352808,14761271,4819541,10691336,18936531,14440674,19254145,15240382,4443351,11789668,19215084,8823866,17457326,3144721,15436881,15276514,13190677,11530950,10036783,6996531,1946846,3108989,1125614,12135137,17360936,1794318,1189273,4819541,10606357,10761776,6677397,14322043,12331615,10044875,7754790,8261611,6928025,19887007,6657200,8339753,15016209,14343603,18852758,12549537
2021-07-23,4481696,15620907,1815080,18703321,1208088,11615213,5349469,14758320,4818773,10689585,18927772,14443029,19255217,15239520,4443836,11789536,19218779,8821774,17452675,3144305,15437501,15279845,13196227,11528723,10033052,6997709,1946167,3104840,1125270,12148640,17358961,1792544,1188424,4818773,10611730,10757697,6682475,14318213,12331697,10052998,7750797,8262211,6928178,19879305,6650724,8338008,15015784,14343146,18856747,12544021
2021-07-26,4482684,15624848,1813179,18709134,1209492,11618448,5354925,14761615,4818459,10692456,18934199,14440748,19256547,15233137,4447191,11795988,19217570,8820664,17451301,3142599,15441902,15279939,13190262,11532286,10033770,6991270,1946537,3104094,1125495,12137746,17370883,1792644,1188992,4818459,10600777,10758154,6679502,14310534,12326463,10051170,7751593,8268161,6927648,19883499,6655054,8343696,15010343,14344044,18844411,12540258
2021-07-27,4485379,15623536,1811909,18706370,1211066,11611010,5352089,14763896,4819111,10694483,18932726,14442259,19256289,15233110,4445686,11793502,19216016,8818594,17463759,3145866,15447251,15277401,13200464,11529105,10033540,6992515,1946412,3105235,1124160,12134783,17360910,1793146,1190931,4819111,10605597,10763236,6680574,14327021,12336769,10042808,7751020,8263177,6932498,19890714,6648921,8341696,15010581,14336973,18846666,12540327
2021-07-28,4484084,15615812,1811812,18711951,1207946,11612627,5357554,14760094,4818027,10694510,18930796,14446451,19255133,15237864,4447723,11794309,19212972,8825284,17458355,3141484,15442734,15279503,13197854,11532649,10036542,6997533,1946694,3104674,1125261,12141171,17360845,1792991,1187512,4818027,10603768,10761897,6682704,14311265,12334915,10044569,7757998,8259265,6928170,19881879,6651803,8340573,15017887,14340890,18847468,12537389
2021-07-29,4484594,15613840,1815216,18710701,1207161,11616318,5355560,14763390,4818403,10692087,18931102,14438844,19256142,15234981,4446709,11796002,19214667,8824498,17455467,3142554,15436995,15276270,13193517,11529370,10036847,6999898,1946903,3104300,1124430,12139430,17368527,1793445,1188945,4818403,10611627,10755335,6677337,14316170,12334212,10044861,7758360,8261729,6932091,19875629,6655075,8343059,15013368,14342747,18851563,12541062
2021-07-30,4480234,15612539,1816206,18706861,1210123,11618344,5354335,14759211,4818513,10688314,18933076,14442124,19260410,15238348,4442347,11796088,19221725,8822941,17463249,3143637,15439217,15273492,13197224,11525992,10033204,6993884,1945968,3105974,1125667,12143831,17359770,1793191,1188877,4818513,10601712,10756996,6676353,14318857,12329959,10047899,7756915,8264066,6931725,19879689,6652656,8340729,15018410,14341795,18849182,12543391
2021-08-02,4488615,15626721,1815644,18711984,1210793,11611369,5356341,14752405,4822761,10690854,18925060,14446605,19252686,15234888,4444763,11794413,19218203,8822838,17455767,3141601,15447244,15277517,13193972,11530120,10033614,6992111,1944922,3107864,1123745,12136812,17358838,1793113,1189331,4822761,10613791,10755487,6681547,14315301,12334217,10048874,7755700,8259474,6932682,19880166,6652930,8342645,15008996,14339441,18846103,12542245
2021-08-03,4486575,15615997,1816166,18713437,1210199,11613708,5356414,14757833,4822314,10692443,18921699,14438532,19256297,15241027,4442096,11785940,19219719,8820993,17455294,3143010,15446734,15281363,13190393,11530110,10029859,6996398,1946683,3103755,1125127,12145381,17365993,1795945,1188388,4822314,10605981,10758750,6679474,14312219,12337898,10057476,7754338,8262783,6928585,19885904,6649547,8344113,15017790,14343642,18853205,12544775
2021-08-04,4485981,15622527,1812325,18714184,1206901,11615258,5352599,14762031,4817853,10693190,18932760,14444347,19245307,15242130,4445367,11793899,19216061,8819277,17457649,3142508,15445389,15275802,13196070,11528835,10040619,6999043,1946415,3107841,1125455,12136671,17355358,1792976,1189047,4817853,10609887,10751932,6681096,14316201,12330792,10042899,7754287,8264833,6927127,19884320,6657108,8339533,15010758,14347602,18854359,12542872
2021-08-05,4485913,15613424,1811610,18710858,1210058,11610749,5353358,14755990,4815574,10695216,18932912,14438794,19254672,15239365,4442427,11789825,19216342,8821992,17456046,3144776,15447088,15282055,13191596,11530303,10036040,6993602,1945103,3100376,1126288,12143126,17360966,1792703,1189927,4815574,10616403,10754734,6675559,14326201,12327949,10047453,7750455,8264980,6927678,19881461,6646232,8341968,15021944,14341037,18857380,12546703
2021-08-06,4486229,15617945,1814228,18713096,1209053,11608988,5357727,14761495,4818179,10694840,18925105,14438578,19252627,15234745,4445884,11797127,19215481,8818230,17454100,3145954,15444222,15272276,13198592,11524621,10031658,6996202,1945281,3105117,1125625,12135236,17357986,1795168,1190957,4818179,10608022,10755857,6675255,14316652,12336638,10046946,7747818,8268016,6932367,19886161,6653157,8347507,15013331,14340235,18848874,12543432
2021-08-09,4484855,15621872,1815052,18712251,1212183,11615805,5353822,14763700,4817877,10692799,18942662,14443178,19258889,15237149,4445667,11793399,19210385,8823438,17452385,3144547,15451373,15276790,13196208,11528598,10032552,6993123,1946815,3105448,1124046,12142318,17367280,1792860,1188937,4817877,10606323,10750676,6678981,14318967,12331320,10048786,7752160,8259606,6931537,19881507,6651388,8340506,15012536,14344474,18854767,12551216
2021-08-10,4480637,15622280,1810713,18706277,1209367,11616524,5357514,14756945,4816411,10693916,18936229,14449302,19258143,15244877,4444702,11791124,19216811,8819847,17455920,3142000,15441782,15277433,13190350,11529088,10032956,6994646,1946434,3103119,1125781,12139652,17364521,1790582,1190486,4816411,10609609,10750824,6676559,14312860,12332787,10051481,7754602,8265666,6931080,19878841,6648971,8344295,15016948,14342381,18844604,12546161
2021-08-11,4483943,15619449,1813200,18711929,1210687,11615302,5356468,14759320,4816652,10697136,18938158,14434456,19253294,15237280,4444552,11791074,19208545,8820131,17461481,3145273,15441100,15275121,13195599,11527662,10034713,6994587,1946050,3102869,1123799,12140252,17368755,1793213,1189523,4816652,10604351,10760528,6675864,14318196,12332452,10049077,7753051,8260984,6933195,19879647,6651841,8342759,15013187,14342173,18850264,12542345
2021-08-12,4487093,15617678,1815017,18710016,1209100,11615616,5353723,14760010,4818054,10687810,18931378,14438716,19264343,15232192,4445476,11792294,19213164,8823038,17453249,3142275,15440337,15279623,13193934,11526351,10035996,7002191,1947013,3102915,1124060,12133678,17360308,1793988,1190564,4818054,10604053,10762546,6682398,14315704,12332169,10044573,7749354,8264863,6929461,19880464,6648923,8336778,15021281,14337364,18850575,12537330
2021-08-13,4487218,15616721,1814237,18705834,1209008,11613527,5354893,14765271,4820731,10696805,18932937,14447266,19255874,15238089,4445325,11791216,19216068,8825040,17458985,3144027,15441171,15281190,13194109,11525220,10028348,6998344,1948137,3101975,1124646,12141554,17365190,1793628,1187772,4820731,10604066,10758949,6678261,14315960,12334317,10047986,7751695,8268381,6927019,19881360,6649289,8342141,15017544,14345437,18848506,12548210
2021-08-16,4482698,15625859,1815889,18705372,1209543,11610746,5350168,14763517,4819690,10694763,18929655,14443141,19244850,15241360,4441380,11790993,19217443,8827736,17448886,3144573,15440976,15279599,13186778,11531942,10039175,6999205,1946814,3101321,1123961,12138263,17364285,1793134,1187718,4819690,10607428,10758641,6677969,14317561,12340917,10047562,7755340,8267436,6930528,19883700,6653967,8344380,15016766,14343045,18849585,12541207
2021-08-17,4483702,15621351,1813975,18702015,1210495,11611464,5352488,14762518,4818257,10702264,18926783,14443192,19261836,15245426,4439161,11791054,19221003,8820932,17455033,3146902,15444089,15273316,13200092,11526043,10038164,6998705,1948913,3104402,1124898,12134304,17364388,1794568,1191009,4818257,10603812,10755247,6678384,14314595,12327654,10048042,7753410,8266167,6932455,19888536,6649747,8341137,15010434,14342984,18853273,12547495
2021-08-18,4486422,15622871,1814810,18713825,1210112,11614655,5348948,14768431,4817292,10696034,18931937,14435247,19263783,15236932,4442816,11791255,19212286,8815780,17456451,3142384,15446529,15278483,13200311,11524713,10030892,6995325,1947787,3103280,1125111,12142441,17366375,1792191,1189824,4817292,10604725,10761514,6682077,14314457,12334641,10044314,7755446,8265352,6934475,19889565,6650246,8338172,15019461,14343822,18852089,12543864
2021-08-19,4488816,15622624,1814265,18706527,1210944,11616099,5354854,14764540,4821506,10701781,18930899,14443870,19249562,15232271,4445254,11792050,19223653,8822982,17459645,3147829,15447025,15273020,13198172,11530292,10034340,6995523,1945139,3103160,1124568,12136663,17363469,1794723,1189322,4821506,10606912,10762027,6678319,14315753,12338676,10051805,7752472,8263875,6931043,19887273,6651272,8343078,15013992,14344666,18851089,12537785
2021-08-20,4485444,15619277,1812364,18702779,1208265,11620682,5349210,14769398,4818083,10694682,18924940,14442828,19251527,15235588,4446609,11792185,19213962,8818408,17455328,3144609,15434207,15277317,13201118,11525593,10036712,6997215,1944562,3105035,1125072,12138924,17361982,1794140,1190074,4818083,10605852,10753736,6678353,14312953,12333177,10055441,7753377,8266528,6931678,19885335,6649886,8340563,15014155,14342337,18855828,12538600
2021-08-23,4482792,15621709,1815068,18705889,1208602,11612918,5356172,14760698,4819781,10693196,18937756,14440260,19256287,15237384,4446719,11794076,19220163,8821992,17453747,3143570,15448445,15277881,13201525,11525072,10030943,6998898,1947468,3108607,1124146,12137153,17359994,1794556,1190114,4819781,10611282,10751588,6680604,14319483,12339064,10050573,7752460,8269726,6928504,19886900,6652529,8338115,15010921,14340750,18851489,12545152
2021-08-24,4485357,15620179,1814397,18707650,1211814,11621894,5356582,14757133,4821463,10695748,18933510,14446940,19265888,15243362,4445698,11794428,19214525,8823134,17463511,3146332,15443749,15278160,13191169,11527943,10033279,6992195,1947752,3105553,1124275,12140881,17363467,1793786,1187547,4821463,10609493,10756004,6677649,14315839,12322472,10052315,7749305,8261782,6927484,19875471,6650808,8342417,15010345,14345137,18849908,12540010
2021-08-25,4485021,15612258,1811802,18709245,1209847,11612392,5356138,14768116,4818257,10697151,18929130,14437837,19253489,15237007,4444453,11790189,19215970,8823738,17459516,3143926,15448456,15278814,13195307,11529629,10034449,6996663,1949228,3101597,1127009,12136234,17351006,1791846,1190304,4818257,10611620,10755450,6678269,14315143,12330733,10047622,7752147,8262609,6924267,19880959,6652168,8338578,15012092,14339821,18847879,12543559
2021-08-26,4483279,15618566,1815403,18708995,1207220,11615904,5352050,14762083,4819905,10698962,18927539,14447783,19261467,15228959,4444645,11787782,19210978,8824611,17455931,3143698,15442136,15279775,13197973,11531083,10036987,6993983,1947301,3101959,1124964,12148098,17363173,1792954,1188322,4819905,10600853,10764447,6678927,14313716,12328957,10049099,7751792,8267726,6932507,19876453,6650462,8347410,15021008,14337500,18847684,12541697
2021-08-27,4482892,15619448,1812749,18710878,1208369,11614412,5353799,14762558,4817247,10690161,18923553,14438187,19255603,15234027,4447040,11790052,19213369,8822026,17459815,3143983,15442288,15278022,13193026,11528217,10034198,6999033,1944913,3107076,1126521,12137796,17364199,1793221,1188120,4817247,10611880,10753739,6683105,14313457,12335759,10044953,7751354,8263919,6930262,19882443,6655178,8341473,15015297,14348923,18845847,12545482
2021-08-30,4487540,15623584,1812626,18714120,1210646,11610397,5353255,14760261,4820941,10698758,18934391,14439090,19255780,15241161,4443800,11790980,19213675,8820888,17465904,3143780,15440529,15272975,13190714,11530028,10037467,6996423,1947191,3102254,1125575,12142063,17363868,1789633,1187981,4820941,10605159,10758225,6685104,14316765,12331639,10046963,7749241,8265702,6928442,19879698,6651632,8341049,15014816,14339769,18855430,12540666
2021-08-31,4485010,15618548,1813636,18715691,1208626,11606837,5348331,14753846,4821378,10696661,18936059,14442324,19262167,15246147,4442148,11790883,19211773,8822883,17453941,3144494,15443663,15275069,13199474,11529103,10036236,6993993,1945664,3107605,1126488,12138915,17353218,1791553,1188098,4821378,10608901,10757357,6679277,14318554,12326864,10048079,7756503,8263465,6926786,19884505,6651930,8339905,15016245,14344881,18845611,12544033
2021-09-01,4485393,15615869,1815663,18706179,1208081,11611598,5354802,14759186,4815171,10697466,18936051,14441943,19253458,15231654,4443667,11786084,19209195,8819360,17453900,3142547,15445030,15280622,13188305,11523665,10029641,6996021,1946857,3103770,1125241,12136023,17363995,1792615,1187785,4815171,10598866,10759010,6678024,14317466,12337439,10049319,7751463,8267236,6926751,19887102,6649231,8338635,15016338,14343268,18858556,12541602
2021-09-02,4482203,15619765,1815889,18709643,1210023,11621212,5350266,14755111,4820935,10695118,18928422,14445347,19251973,15239694,4444050,11784761,19221144,8821479,17457554,3143179,15449863,15273892,13197231,11529002,10029694,6996019,1944901,3103594,1125277,12139804,17366988,1794329,1187414,4820935,10607344,10762867,6680426,14312843,12332429,10052895,7756685,8266779,6927771,19880660,6652219,8343066,15019495,14339932,18848236,12539714
2021-09-03,4482055,15617093,1815117,18710930,1207733,11613438,5356581,14766002,4821464,10692663,18934576,14443181,19260338,15238412,4443400,11792067,19219962,8827738,17449788,3147864,15438780,15280738,13194427,11525457,10034021,6997644,1946514,3105322,1124216,12137921,17363763,1793461,1189583,4821464,10610077,10760496,6676498,14312404,12332700,10051606,7755687,8263708,6932972,19890592,6654600,8337501,15012777,14349409,18849232,12540879
2021-09-06,4482739,15615534,1816584,18710124,1211311,11617150,5352922,14765056,4820873,10703094,18926969,14438218,19260689,15229428,4446931,11794865,19212573,8823147,17456100,3145087,15443859,15279190,13191456,11529540,10034729,7000333,1949050,3102468,1126001,12143133,17362093,1793129,1188955,4820873,10610760,10762023,6678365,14319033,12328107,10047244,7753143,8262597,6931017,19879758,6649867,8339911,15008169,14337486,18852550,12541468
